listing_id,price,rating,listing_added,name,host_id,host_name,room_type,number_of_reviews,last_review,reviews_per_month,availability_365,number_of_stays,5_stars,latitude,longitude,borough,neighbourhood,is_rated
16392514,100.0,3.0645067649556856,2017-05-23,"Great deal, full equiped room in Times Square",107382521,Adam,Private room,36,2017-11-26,1.18,0,43.2,0.7463225890460353,40.75725,-73.98796,Manhattan,Theater District,1
16393554,295.0,4.229268255889647,2018-11-03,Classic Downtown Loft,1482059,Erin,Entire place,43,2019-05-09,1.39,66,51.6,0.7160086497954109,40.71698,-73.99629,Manhattan,Chinatown,1
16394179,28.0,4.8124379865210525,2016-08-26,Private Bedroom + Shared House,101809002,Tak,Private room,7,2017-03-01,0.23,0,8.4,0.7559238848305382,40.65958,-73.91113,Brooklyn,Brownsville,1
16394488,75.0,3.0898725705858685,2017-01-07,Hip Luxury Stay w Private Bath 5 min to Manhattan,94027304,Roberson,Private room,5,2017-07-13,0.16,0,6.0,0.6045465693547036,40.71499,-73.95561,Brooklyn,Williamsburg,1
16395800,99.0,4.9441318891425245,2017-06-28,Small Room,78497102,Ira,Private room,6,2018-01-01,0.2,0,7.1999999999999975,0.7620514203469364,40.71777,-73.98526,Manhattan,Lower East Side,1
16396640,70.0,4.781750174009288,2016-06-29,Wonderful UES Studio...,107416436,Eddie,Private room,1,2017-01-02,0.03,0,1.2,0.6958579931406799,40.77848,-73.9486,Manhattan,Upper East Side,1
16405036,95.0,4.504763602820557,2018-12-18,AMAZING LOCATION - Heart of CHELSEA / Manhattan,3894843,Ania,Private room,75,2019-06-23,3.95,19,90.0,0.8067683242750253,40.74182,-73.99904000000002,Manhattan,Chelsea,1
16406403,31.0,4.343230945410606,2017-03-15,Bright Brooklyn Room close to Manhattan,28455413,Lia,Private room,5,2017-09-18,0.19,0,6.0,0.6115294873700389,40.67988,-73.93945,Brooklyn,Bedford-Stuyvesant,1
16407022,80.0,4.120457764754198,2016-11-27,Bedroom in Spacious Williamsburg Loft,22803324,Andrea,Private room,3,2017-06-02,0.11,0,3.6,0.639751012844928,40.70675,-73.96768,Brooklyn,Williamsburg,1
16412250,85.0,3.0858685119080684,2016-06-28,Cozy and quiet 1 bedroom in great neighborhood,19294443,Melissa,Entire place,1,2017-01-01,0.03,0,1.2,0.7509493935933136,40.67514,-73.97598,Brooklyn,Park Slope,1
16413425,89.0,4.837317819474581,2018-03-29,Where Dreams are made of NYC,107556087,Crystal,Shared room,2,2018-10-02,0.19,88,2.4,0.6628962689220652,40.80476,-73.94074,Manhattan,East Harlem,1
16413638,200.0,3.244171477733456,2016-06-29,Cute Nolita 1 Bedroom,12349009,Kaj,Entire place,1,2017-01-02,0.03,0,1.2,0.631049572717868,40.72253,-73.99459,Manhattan,Nolita,1
16414081,58.0,3.07679924714313,2018-07-15,15 min to NYC-CITY VIEWS FROM ROOM! Safe/warm home,3722715,Laura,Private room,16,2019-01-18,0.52,8,19.2,0.7284311301553572,40.69055,-73.95394,Brooklyn,Bedford-Stuyvesant,1
16414538,120.0,4.086743488780608,2017-01-24,Beautiful Studio with a top location in Manhattan,21058022,Pablo,Private room,5,2017-07-30,0.16,0,6.0,0.6715339585586633,40.73698,-73.99675,Manhattan,Greenwich Village,1
16415365,50.0,4.395653102286925,2017-02-27,Private cozy room close to Columbia University,8594019,Jose Vicente,Private room,5,2017-09-02,0.18,0,6.0,0.7016182792204305,40.81626,-73.96035,Manhattan,Morningside Heights,1
16415673,70.0,4.7454514870175855,2018-04-23,Cozy bedroom in a home-y Bushwick place,74868631,Melkorka,Entire place,3,2018-10-27,0.13,66,3.6,0.7176316223479414,40.69969,-73.92867,Brooklyn,Bushwick,1
16417951,52.0,3.6334841993524174,2018-12-12,Cozy modern sunny room for 2,87690038,Wesly/Jessica,Private room,123,2019-06-17,4.01,332,147.6,0.770284805837824,40.67525,-73.93333,Brooklyn,Crown Heights,1
16424565,150.0,4.6175720893454555,2019-01-02,Modern Apartment 7 min from JFK Airport and Casino,43197578,James,Entire place,2,2019-07-08,2.0,42,2.4,0.7525395195013355,40.6727,-73.81598000000002,Queens,South Ozone Park,1
16426099,100.0,4.0785277642936375,2018-12-23,All season studio in Astoria,107682732,Elva,Entire place,93,2019-06-28,3.03,12,111.6,0.7886149432467111,40.77677,-73.9106,Queens,Ditmars Steinway,1
16429866,60.0,3.8866859194821632,2016-06-29,Sunny room in Brooklyn by N train,36758315,Isadora,Private room,1,2017-01-02,0.03,0,1.2,0.6781607087877036,40.64342,-74.01224,Brooklyn,Sunset Park,1
16430924,137.0,4.260660935304971,2018-08-20,Pacific Street Gem!!!,39834676,Nette,Entire place,5,2019-02-23,0.19,266,6.0,0.6218684005428519,40.67756,-73.94775,Brooklyn,Crown Heights,1
16438038,60.0,4.299330965978969,2017-03-30,Cosy room in Williamsburg,40630037,Clara,Private room,8,2017-10-03,0.26,0,9.6,0.7367714233854459,40.70786,-73.94821,Brooklyn,Williamsburg,1
16439234,125.0,3.938363554308605,2017-10-31,"Big, Bright 1 Bedroom b/w Columbia, City College",1877402,Anna,Entire place,10,2018-05-06,0.36,0,12.0,0.6633651529007482,40.81199,-73.95340999999998,Manhattan,Harlem,1
16443103,150.0,4.897138884427753,2017-04-12,Sunny and new luxury studio,107836121,Svetlana,Entire place,1,2017-10-16,0.05,0,1.2,0.603797827319081,40.76555,-73.98029,Manhattan,Midtown,1
16451907,100.0,4.549919137695083,2018-06-24,Lg Park Slope apt with Washer/Dryer & Backyard,1223281,Annette,Entire place,10,2018-12-28,0.41,0,12.0,0.8270418033349265,40.66621,-73.99311,Brooklyn,Gowanus,1
16454273,165.0,3.432790213998035,2018-12-08,Entire 3rd floor of Brownstone at Prospect Park!,107933494,Josie,Entire place,33,2019-06-13,1.15,305,39.6,0.6158569814211984,40.66643,-73.97598,Brooklyn,Park Slope,1
16462626,225.0,3.249887190586747,2016-12-19,Hip 2 Bed in Williamsburg w/Private Backyard,108009985,Helma,Entire place,8,2017-06-24,0.26,0,9.6,0.6195668507625807,40.70971,-73.95229,Brooklyn,Williamsburg,1
16463445,200.0,4.318830083644902,2018-06-28,Beautiful Apt in UES,50549111,Laura,Entire place,3,2019-01-01,0.1,0,3.6,0.6644428054389463,40.77198,-73.95003,Manhattan,Upper East Side,1
16465690,90.0,4.005200086246331,2017-06-29,Room in the heart of East Village,52243881,Andrea,Private room,8,2018-01-02,0.26,0,9.6,0.6996925631303349,40.7232,-73.98223,Manhattan,East Village,1
16468083,59.0,3.5791946587959815,2016-06-24,MODERN BEDROOM IN BROOKLYN! BUSHWICK! FUN AREA!,107948590,Mailee,Private room,1,2016-12-28,0.03,0,1.2,0.6892019321597349,40.69452,-73.92322,Brooklyn,Bushwick,1
16507116,69.0,4.994583651811354,2018-12-18,"THE REAL NYC EXPERIENCE! 20 MINS TO NY, QUEEN BED",51025844,Kdn,Private room,41,2019-06-23,1.34,180,49.2,0.8958010854343476,40.86768,-73.92685,Manhattan,Inwood,1
16514343,259.0,3.0659245549689733,2018-12-31,"Modern, Beautiful Tribeca 2-Bedroom Loft",12554468,Eric,Entire place,116,2019-07-06,4.03,1,139.2,0.7420589626609264,40.71845,-74.00932,Manhattan,Tribeca,1
16515501,200.0,3.5463229734767605,2017-02-22,"Bright, Open, and Beautiful 2-Bedroom!",411560,Joel,Entire place,1,2017-08-28,0.04,0,1.2,0.7406687022290852,40.70893,-73.94662,Brooklyn,Williamsburg,1
16517394,52.0,3.0826977456793863,2018-09-09,Private room in super location in lower Manhattan,23970798,Maria,Private room,4,2019-03-15,0.61,0,4.8,0.6288873248193202,40.71265,-73.98711,Manhattan,Lower East Side,1
16517710,160.0,4.449720836782412,2018-12-25,UNIQUE & COZY STUDIO NEAR CENTRAL PARK,20354091,Ana,Entire place,14,2019-06-30,1.22,92,16.8,0.7560545047110123,40.76513,-73.96583000000003,Manhattan,Upper East Side,1
16518377,200.0,4.676670094391686,2018-01-04,East Village 1BR Apt with all the amenities,3012457,Cody,Entire place,3,2018-07-10,0.16,0,3.6,0.6944426943948497,40.7235,-73.97963,Manhattan,East Village,1
16518787,550.0,4.7290843767754165,2017-03-01,Spirited 2-Bed Sanctuary -- Entire Building!,1809640,Matt,Entire place,4,2017-09-04,0.14,0,4.8,0.745133051597091,40.71333,-73.99225,Manhattan,Chinatown,1
16529413,48.0,4.673815919614168,2016-07-12,Private Bedroom in Beautiful Central Williamsburg!,14624072,Louis,Private room,1,2017-01-15,0.03,0,1.2,0.7664947375090474,40.71753,-73.94946,Brooklyn,Williamsburg,1
16529755,115.0,3.6730395308384463,2018-10-05,Super cozy room !CONVENIENT,1863597,Nicole,Private room,9,2019-04-10,0.34,172,10.8,0.7305986523866382,40.74324,-73.99586,Manhattan,Chelsea,1
16535746,249.0,3.73391446822669,2018-12-25,"new penthouse w/ balcony,  city+waterfront views",1363848,Matthew,Entire place,18,2019-06-30,0.67,54,21.6,0.7639165059445858,40.67129,-73.98536999999997,Brooklyn,Park Slope,1
16543538,40.0,3.4749704193623225,2016-08-15,sunny private bedroom in Harlem,5959857,Lukasz,Private room,2,2017-02-18,0.07,0,2.4,0.6541304169761887,40.82097,-73.95281999999997,Manhattan,Harlem,1
16545876,55.0,4.1250476022293325,2018-10-20,Astoria Ditmars Bedroom,10028635,Valentina,Private room,13,2019-04-25,1.13,36,15.6,0.7370915445696478,40.77549000000001,-73.90786,Queens,Ditmars Steinway,1
16557829,40.0,4.726454995843826,2018-02-06,Upper Manhattan - Female only,109033183,Lucy,Private room,6,2018-08-12,0.2,0,7.1999999999999975,0.7145312383997275,40.86688,-73.92402,Manhattan,Inwood,1
16560593,31.0,3.0749807158982865,2018-04-07,NYC NEW YEARS EVE - LUXURY CRASH PAD!,35998113,Jo & Savannah,Shared room,114,2018-10-11,3.72,0,136.79999999999998,0.7796928298218417,40.68186,-73.91188000000002,Brooklyn,Bedford-Stuyvesant,1
16568252,125.0,4.370410144763003,2018-12-25,"Huge Fort Greene Loft, Prime!",327489,Anthony,Entire place,8,2019-06-30,0.31,185,9.6,0.7553297920462985,40.69269,-73.9737,Brooklyn,Fort Greene,1
16570631,80.0,3.669649070735548,2016-06-28,Cozy room in MASSIVE bushwick house,11586393,Jared,Private room,1,2017-01-01,0.03,66,1.2,0.6198986405838351,40.68863,-73.90874000000002,Brooklyn,Bushwick,1
16581779,149.0,3.271672128370009,2018-12-18,"2BR ""Café Brooklyn"" w/private Courtyard in BedStuy",109306113,Chad,Entire place,39,2019-06-23,2.87,75,46.8,0.6674130422075736,40.68488,-73.92706,Brooklyn,Bedford-Stuyvesant,1
16584878,350.0,4.667603841405763,2017-05-01,Modern and bright duplex in central Cobble Hill,11704017,Daniel,Entire place,2,2017-11-04,0.09,156,2.4,0.6466062142865384,40.6858,-73.99977,Brooklyn,Cobble Hill,1
16585566,35.0,4.741521954594488,2018-12-03,Quiet  Clean Private Bedroom  Brooklyn,6600911,Cristina,Private room,11,2019-06-08,0.38,79,13.2,0.8304873374569288,40.61336,-73.9857,Brooklyn,Bensonhurst,1
16604023,120.0,3.959058645897576,2018-10-22,Rustic Modern Brooklyn Apartment,14577537,Tom,Entire place,77,2019-04-27,2.53,0,92.4,0.7046627448305762,40.6915,-73.92881,Brooklyn,Bedford-Stuyvesant,1
16604913,65.0,3.5845927524832564,2018-11-12,Affordable cozy room rental in Flushing,23120620,Jackie,Private room,9,2019-05-18,0.72,365,10.8,0.662965546413913,40.7383,-73.80866999999998,Queens,Flushing,1
16614713,80.0,4.835795935802898,2018-12-18,Brooklyn Refuge-Private Bedroom w/ Sitting Room,109667882,Hildegaard,Private room,35,2019-06-23,1.16,88,42.0,0.9243401971039636,40.66489,-73.9805,Brooklyn,South Slope,1
16617542,60.0,4.968683552015333,2017-09-15,Peaceful Bedroom with private balcony in LES,19053159,Nikki,Private room,2,2018-03-21,0.12,0,2.4,0.6811271031969715,40.71875,-73.98349,Manhattan,Lower East Side,1
16630483,144.0,4.835242081668103,2018-06-12,"SPACIOUS, trendy  Flatiron Apt-Traveler's Delight!",107459717,Matt,Entire place,2,2018-12-16,0.08,0,2.4,0.6050648483670988,40.73945,-73.98273,Manhattan,Kips Bay,1
16644599,35.0,3.926910772892444,2018-12-01,Beige Room in Rego Park,48866061,Iso,Private room,131,2019-06-06,4.33,294,157.2,0.7457448284960982,40.72755,-73.86199,Queens,Rego Park,1
16657247,64.0,4.564233961665049,2018-12-27,1A. Private Rm in guesthouse Manhattan,7831209,Bobi,Private room,103,2019-07-02,3.4,364,123.6,0.8844960790648547,40.80545,-73.93838000000002,Manhattan,East Harlem,1
16675507,125.0,4.627612041236441,2016-12-30,Penthouse w/ private Manhattan skyline view deck!,56735326,Christi,Entire place,4,2017-07-05,0.13,0,4.8,0.7483845058494975,40.72347,-73.94039000000002,Brooklyn,Greenpoint,1
16677256,220.0,3.384704869447722,2018-12-02,Renovated 1BR Penthouse Oasis In Brownstone,110358650,Rocco,Entire place,56,2019-06-07,2.01,256,67.2,0.6036762260136296,40.80767,-73.95127,Manhattan,Harlem,1
16687716,90.0,4.761593210359578,2018-02-27,Gorgeous Large Room near LGA,14730722,Omar £ Jacqueline,Private room,9,2018-09-02,0.34,0,10.8,0.8837302465494089,40.76441,-73.88943,Queens,East Elmhurst,1
16688892,95.0,4.615023514270543,2017-11-10,East Williamsburg Cozy Studio,110478816,Robert,Entire place,13,2018-05-16,0.43,0,15.6,0.9167289542417358,40.71237,-73.93899,Brooklyn,Williamsburg,1
16701087,75.0,3.795616267767455,2018-05-30,Your stay at NYC Artist Home,54548232,Anna,Private room,80,2018-12-03,2.69,305,96.0,0.7457139641684112,40.82621,-73.95104,Manhattan,Harlem,1
16704118,99.0,4.251959317179386,2018-12-20,Prime location 15-20mins to manhattan.nearall.C.,59974573,Taka,Entire place,50,2019-06-25,1.85,60,60.0,0.6610712697094243,40.73734,-73.87215,Queens,Elmhurst,1
16706758,99.0,4.708003937046012,2018-09-12,Private midtown Apt w/ shared bath,10585694,Roy,Private room,21,2019-03-18,0.7,3,25.2,0.8956065182835724,40.75369,-73.96679,Manhattan,Midtown,1
16708692,82.0,4.39692598719271,2018-11-20,2 Bedroom Apt.-30 secs from C train,110708643,Stephen,Entire place,80,2019-05-26,2.76,28,96.0,0.6038396618502647,40.67983,-73.92121,Brooklyn,Bedford-Stuyvesant,1
16710300,164.0,3.747634182810164,2018-12-04,"Charming, Authentic Village Walkup",53277135,Cody,Entire place,20,2019-06-09,0.68,0,24.0,0.7652866565795643,40.73194,-74.00254,Manhattan,West Village,1
16720662,150.0,3.8581952635833336,2019-01-01,Beautiful Brooklyn 3-Bedroom Duplex,107947878,Michael,Entire place,112,2019-07-07,3.88,195,134.4,0.7171798961599685,40.67948,-73.90822,Brooklyn,Bedford-Stuyvesant,1
16721040,550.0,3.845277604510609,2018-10-24,Beautiful Fort Greene triplex with Yard,3915722,Bettina,Entire place,1,2019-04-29,0.42,15,1.2,0.7286166178910896,40.6864,-73.96882,Brooklyn,Fort Greene,1
16723682,68.0,4.799473276964678,2018-12-25,"Cozy, sun-splashed room in two-floor apartment",100595030,Michael,Private room,13,2019-06-30,0.47,64,15.6,0.9217898239343952,40.71483,-73.94935,Brooklyn,Williamsburg,1
16755920,55.0,4.7179983738382285,2018-03-03,HUGE Master Bedroom in Remodeled Brownstone.,24140532,Josh,Private room,2,2018-09-06,0.17,0,2.4,0.6159953208637763,40.69493,-73.94525,Brooklyn,Bedford-Stuyvesant,1
16757281,50.0,4.821061860755902,2018-12-25,"Female, Shared, Cozy, Huge Harlem Studio Apt",25137968,Alanah,Shared room,36,2019-06-30,1.32,23,43.2,0.9171322653042722,40.81335,-73.95616,Manhattan,Harlem,1
16775958,144.0,3.972812574078358,2018-06-28,The Happy Hideaway,4232532,Jenn,Entire place,12,2019-01-01,0.9,0,14.4,0.659997071514145,40.6618,-73.98234000000002,Brooklyn,South Slope,1
16778904,25.0,3.533465316920527,2018-11-25,"Quiet cozy apartment, air-conditioned room",111433024,Danielle,Private room,34,2019-05-31,1.46,139,40.8,0.6763227533725207,40.84353,-73.94201,Manhattan,Washington Heights,1
16780469,75.0,4.139602636961569,2018-10-20,Beautiful Manhattan apt. blocks from Central Park,6263861,Monica,Private room,2,2019-04-25,0.16,24,2.4,0.6588728343775995,40.80249,-73.95622,Manhattan,Harlem,1
16796255,60.0,3.2640634867548664,2018-12-27,"Clean, Cozy Private Room with TV Uptown Manhattan",69862540,Rina,Private room,90,2019-07-02,3.11,14,108.0,0.7322750615907418,40.83935,-73.94019,Manhattan,Washington Heights,1
16797910,75.0,4.5619467032038985,2018-12-04,Brooklyn less than 30 min from manhattan (subway),111666924,Carl,Entire place,72,2019-06-09,2.48,19,86.39999999999998,0.8355819647295111,40.67219,-73.92168000000002,Brooklyn,Crown Heights,1
16798351,115.0,3.6389808039530775,2018-02-15,Beautiful East Village Studio,94669886,Nadine,Entire place,11,2018-08-21,0.39,0,13.2,0.7535880555670692,40.72885,-73.98103,Manhattan,East Village,1
16807550,55.0,3.227840061183147,2017-10-31,Spacious room in North Williamsburg/Greenpoint,26420701,Helen,Private room,1,2018-05-06,0.07,0,1.2,0.674604477935626,40.72601,-73.95501999999998,Brooklyn,Greenpoint,1
16811364,30.0,4.129929431949062,2018-12-09,"Queen Sized Bed Townhouse Apartment, Near Subway",102482048,Susy,Private room,54,2019-06-14,1.87,179,64.8,0.6386548159499609,40.6821,-73.90856,Brooklyn,Bushwick,1
16821898,50.0,4.643878679850491,2018-12-25,Big bright cozy room to call home,111918887,Bianca,Private room,5,2019-06-30,0.18,126,6.0,0.7653070601871568,40.65559,-73.97797,Brooklyn,Windsor Terrace,1
16828843,130.0,3.253023256177172,2018-06-28,"Large, Sunny Studio in the heart of Chelsea.",31175385,Eunice,Entire place,4,2019-01-01,0.13,0,4.8,0.6054345622404134,40.74089,-74.00001999999998,Manhattan,Chelsea,1
16830241,170.0,3.897394364450298,2018-11-29,"Sunny, Modern East Village 1BR w/ 24-hr doorman",7837004,Hilary,Entire place,29,2019-06-04,0.98,0,34.8,0.7685574402028232,40.72979,-73.98917,Manhattan,East Village,1
16845648,200.0,4.484046661781685,2018-12-26,"Bright, Beautiful 2 BD, great location UES",59358,V.Stephan,Entire place,48,2019-07-01,1.73,71,57.6,0.6795433329975573,40.78429000000001,-73.94878,Manhattan,Upper East Side,1
16852728,26.0,3.4852131320806468,2017-10-25,!!! Outpost Coliving . Shared twin room,2092314,Valentin,Shared room,2,2018-04-30,0.09,365,2.4,0.7685553906438823,40.65024,-73.95051,Brooklyn,East Flatbush,1
16869999,55.0,4.244161975919134,2018-12-25,"Philosopher's Private Room, Clean, 1.5 Baths",10015933,Dwayne,Private room,48,2019-06-30,1.68,365,57.6,0.759568081352088,40.81609,-73.93663000000002,Manhattan,Harlem,1
16870827,800.0,3.1770965855365327,2018-12-22,Private Lrg bedroom in a convrtable 2 Bed Apt.,79089979,Clell,Private room,43,2019-06-27,1.64,55,51.6,0.6257013316609225,40.63845,-74.02649,Brooklyn,Bay Ridge,1
16883129,75.0,4.008718218099163,2018-12-30,Charming Studio In Historic Home,26178075,Tricia,Entire place,103,2019-07-05,3.52,73,123.6,0.7859110870189672,40.6322,-74.07789,Staten Island,Stapleton,1
16897611,95.0,3.4476472689967173,2017-03-24,"1 Bedroom in nice, clean LES apartment",112763616,Gaurav,Private room,3,2017-09-27,0.13,0,3.6,0.7367272790015679,40.71873,-73.99073,Manhattan,Lower East Side,1
16899058,459.0,4.348559678435368,2018-12-26,The ❤️ of SoHo: Adorable 2 br // event space,112780904,Milly,Entire place,61,2019-07-01,2.04,173,73.2,0.7552600081266396,40.7255,-74.00258000000002,Manhattan,SoHo,1
16916510,60.0,3.1903527512945065,2018-01-04,Cozy Room near Columbia University,11523011,Tiara,Private room,7,2018-07-10,0.27,246,8.4,0.7869776444863622,40.80766,-73.96594,Manhattan,Morningside Heights,1
16917225,91.0,3.205466474418099,2018-12-25,Glamorous Queen  room in the centre of EVERYTHING!,24405003,Bianca,Private room,49,2019-06-30,1.86,111,58.8,0.7633117432596394,40.71427,-73.99261,Manhattan,Chinatown,1
16932674,40.0,4.6373847151000165,2017-04-16,Cozy bedroom in Bushwick Brooklyn!,29464755,Rebecca,Private room,34,2017-10-20,1.16,0,40.8,0.8157724175885476,40.6978,-73.91677,Brooklyn,Bushwick,1
16933257,175.0,4.2818226195416695,2018-12-14,Bay Ridge Apt,88981564,Luis,Entire place,35,2019-06-19,1.17,325,42.0,0.7443018843322927,40.62158,-74.02394,Brooklyn,Bay Ridge,1
16961126,50.0,4.521815918693436,2018-09-29,Classic Room in Vintage Loft,16300594,Ari,Private room,9,2019-04-04,0.31,0,10.8,0.9169032350143304,40.71586,-73.95395,Brooklyn,Williamsburg,1
16973662,98.0,3.9983177984173017,2018-10-30,1st Floor in New (2flr) Williamsburg Apartment,17459413,Jenn,Private room,14,2019-05-05,0.56,145,16.8,0.6856064473709098,40.7138,-73.96043,Brooklyn,Williamsburg,1
16974219,60.0,4.1303425929725766,2018-12-26,Big Room with Queen Bed&Comfy Couch,68123997,Liam,Private room,43,2019-07-01,1.5,90,51.6,0.7877877716566719,40.741,-73.88019,Queens,Elmhurst,1
16975094,100.0,4.4207299726923805,2018-01-10,Entire beautiful apartment-Astoria,73541674,Dioni,Entire place,2,2018-07-16,0.07,200,2.4,0.6166003286323248,40.77319,-73.91686999999997,Queens,Ditmars Steinway,1
16976215,125.0,4.540429194097304,2016-07-27,Awesome Chelsea Manhattan Pad,15851669,Lisa,Private room,1,2017-01-30,0.03,0,1.2,0.7128880586015497,40.7429,-73.99344,Manhattan,Chelsea,1
16987479,150.0,4.611917725464583,2018-09-25,Sunny LEGO’s Home,57455831,Maggie,Entire place,5,2019-03-31,0.19,0,6.0,0.7435242011594694,40.69259,-73.9665,Brooklyn,Clinton Hill,1
17027226,87.0,4.573423895993994,2018-12-22,"Modern,Elegant,Private,with parking spot,safe area",114219274,Safa,Entire place,116,2019-06-27,3.99,242,139.2,0.8046767376339605,40.62203,-74.0303,Brooklyn,Fort Hamilton,1
17029482,215.0,4.381296899308905,2017-10-29,Very Spacious One Bedroom Apt in Private Townhouse,9772108,Demettre,Entire place,28,2018-05-04,1.0,0,33.6,0.7119493877859009,40.73452,-74.00825,Manhattan,West Village,1
